"booti","stat","value"
"701","mub",10
"701","sigb",2.95395644517127
"701","pubpar1",NA
"701","pubpar2",0.666666666666667
"701","loglike",-1.81190350959686
"702","pif",0.403659896494042
"702","pia",0.130573993152347
"702","mua",3.98292316240665
"702","siga",5.06858055565601
"702","mub",1
"702","sigb",2.43073242886167
"702","pubpar1",NA
"702","pubpar2",0.666666666666667
"702","loglike",-1.81293300846825
"703","pif",0.0390459011074785
"703","pia",0.865471798880533
"703","mua",0.597745539791254
"703","siga",2.51374265367073
"703","mub",2.88687937828578
"703","sigb",4.88522713909275
"703","pubpar1",NA
"703","pubpar2",0.654212648384707
"703","loglike",-1.78828399760396
"704","pif",0.338885013004742
"704","pia",0.84757651955588
"704","mua",0.701417011187552
"704","siga",2.48957877999292
"704","mub",1
"704","sigb",5.98957303109414
"704","pubpar1",NA
"704","pubpar2",0.666666666666667
"704","loglike",-1.81326236729222
"705","pif",0.302652817312484
"705","pia",0.840468754893315
"705","mua",0.5
"705","siga",2.47317950726381
"705","mub",1.22271710151555
"705","sigb",5.71331140582853
"705","pubpar1",NA
"705","pubpar2",0.666666666666667
"705","loglike",-1.81320313803317
"706","pif",0.0562489309723313
"706","pia",0.846916092460169
"706","mua",0.63747936886281
"706","siga",2.17736658593094
"706","mub",1.03218980786538
"706","sigb",5.8270729348714
"706","pubpar1",NA
"706","pubpar2",0.66008231743202
"706","loglike",-1.78623868330313
"707","pif",0.407664235306381
"707","pia",0.870931044651897
"707","mua",1.14122663858877
"707","siga",2.3740727605978
"707","mub",3.13214760774929
"707","sigb",5.36912254351176
"707","pubpar1",NA
"707","pubpar2",0.666666666666667
"707","loglike",-1.8132021302262
"708","pif",0.001
"708","pia",0.938908206078813
"708","mua",0.5
"708","siga",2.11420113529784
"708","mub",1.64000092927518
"708","sigb",5.82993759085851
"708","pubpar1",NA
"708","pubpar2",0.520560892686945
"708","loglike",-1.81156364795709
"709","pif",0.364909102632687
"709","pia",0.855515518429588
"709","mua",0.721113584996897
"709","siga",2.51752096102169
"709","mub",1.08204337367334
"709","sigb",6.03769530593589
"709","pubpar1",NA
"709","pubpar2",0.666666666666667
"709","loglike",-1.81323455624208
"710","pif",0.288034191008709
"710","pia",0.922244000678622
"710","mua",1.18217816654086
"710","siga",2.42599439876925
"710","mub",5.68994372226987
"710","sigb",4.67212349769902
"710","pubpar1",NA
"710","pubpar2",0.666666666666667
"710","loglike",-1.81333360721017
"711","pif",0.663578806223951
"711","pia",0.908140956530696
"711","mua",2.23882317744708
"711","siga",1.80360356245279
"711","mub",5.54513342834204
"711","sigb",4.76069682499905
"711","pubpar1",NA
"711","pubpar2",0.630984278369994
"711","loglike",-1.78602001111961
"712","pif",0.222310984252279
"712","pia",0.815514551008272
"712","mua",1.23915052052008
"712","siga",2.34255266669538
"712","mub",4.00911193225935
"712","sigb",4.96460487770358
"712","pubpar1",NA
"712","pubpar2",0.545699275237978
"712","loglike",-1.80024364419365
"713","pif",0.376397122442522
"713","pia",0.141303285456451
"713","mua",1.57617111499416
"713","siga",5.87002452394852
"713","mub",1
"713","sigb",2.40035561165697
"713","pubpar1",NA
"713","pubpar2",0.666666666666667
"713","loglike",-1.81329387483204
"714","pif",0.434023516817378
"714","pia",0.936309075587522
"714","mua",0.5
"714","siga",2.80646461709242
"714","mub",2.67226085884824
"714","sigb",6.1876439969828
"714","pubpar1",NA
"714","pubpar2",0.57262981697521
"714","loglike",-1.78312853157081
"715","pif",0.34823565040627
"715","pia",0.820372709574377
"715","mua",0.85224945891825
"715","siga",2.38976714072711
"715","mub",1
"715","sigb",5.63742140528602
"715","pubpar1",NA
"715","pubpar2",0.666666666666667
"715","loglike",-1.81327888688798
"716","pif",0.001
"716","pia",0.117919003415832
"716","mua",4
"716","siga",5.10794632018777
"716","mub",1.02990443140549
"716","sigb",2.24578534300964
"716","pubpar1",NA
"716","pubpar2",0.666666666666667
"716","loglike",-1.81457277401098
"717","pif",0.429131128607564
"717","pia",0.8819235890304
"717","mua",0.636705006421465
"717","siga",2.61853512356055
"717","mub",1.50165455578428
"717","sigb",6.46688411598574
"717","pubpar1",NA
"717","pubpar2",0.666638182422368
"717","loglike",-1.81371459629453
"718","pif",0.0321086140933325
"718","pia",0.852660731069994
"718","mua",0.655747072525331
"718","siga",2.35694434599709
"718","mub",3.15925636657856
"718","sigb",5.06945323862544
"718","pubpar1",NA
"718","pubpar2",0.665337436503769
"718","loglike",-1.81399450539071
"719","pif",0.341380910734561
"719","pia",0.12109679110995
"719","mua",4
"719","siga",4.97852280661793
"719","mub",1.11920630066077
"719","sigb",2.39270610831866
"719","pubpar1",NA
"719","pubpar2",0.666666666666667
"719","loglike",-1.81293153739779
"720","pif",0.503405100041542
"720","pia",0.798717797002315
"720","mua",1.19436939234353
"720","siga",2.19727110422204
"720","mub",1
"720","sigb",5.35209885814935
"720","pubpar1",NA
"720","pubpar2",0.666666666666667
"720","loglike",-1.81484457284433
"721","pif",0.369423187136032
"721","pia",0.908414215914065
"721","mua",0.5
"721","siga",2.64216352486211
"721","mub",5.40118077777834
"721","sigb",4.67650243514302
"721","pubpar1",NA
"721","pubpar2",0.666666666666667
"721","loglike",-1.81261772998933
"722","pif",0.366198882928609
"722","pia",0.853335765900073
"722","mua",0.5
"722","siga",2.55401252733518
"722","mub",1
"722","sigb",6.01707945239472
"722","pubpar1",NA
"722","pubpar2",0.666666666666667
"722","loglike",-1.81321469083951
"723","pif",0.339618861611691
"723","pia",0.830709002409716
"723","mua",0.65132621668916
"723","siga",2.46107457438498
"723","mub",1
"723","sigb",5.70677830308128
"723","pubpar1",NA
"723","pubpar2",0.666666666666667
"723","loglike",-1.81316792517253
"724","pif",0.276195349381667
"724","pia",0.145630608617296
"724","mua",2.61891793169314
"724","siga",5.42250801053284
"724","mub",1
"724","sigb",2.34471271503191
"724","pubpar1",NA
"724","pubpar2",0.666666666666667
"724","loglike",-1.81319317350811
"725","pif",0.322488777042914
"725","pia",0.1620828898971
"725","mua",0.5
"725","siga",5.81648044069342
"725","mub",1
"725","sigb",2.36475590823522
"725","pubpar1",NA
"725","pubpar2",0.666666666666667
"725","loglike",-1.81318871436466
"726","pif",0.349454374811192
"726","pia",0.939722134104646
"726","mua",0.7750888279629
"726","siga",2.60204006049811
"726","mub",7.18947090075027
"726","sigb",4.20798142399274
"726","pubpar1",NA
"726","pubpar2",0.666666666666667
"726","loglike",-1.81267247505912
"727","pif",0.230639958499886
"727","pia",0.880776246845152
"727","mua",0.871862796551808
"727","siga",2.45388397441549
"727","mub",1
"727","sigb",6.46750040345852
"727","pubpar1",NA
"727","pubpar2",0.656123345448477
"727","loglike",-1.79044708195767
"728","pif",0.311370006870401
"728","pia",0.13419847514936
"728","mua",3.14230435235806
"728","siga",5.37091149234905
"728","mub",1
"728","sigb",2.35885110003318
"728","pubpar1",NA
"728","pubpar2",0.666666666666667
"728","loglike",-1.8131332081497
"729","pif",0.263007243017021
"729","pia",0.16080424752566
"729","mua",0.718828222051117
"729","siga",5.96301164702753
"729","mub",1.05936846247134
"729","sigb",2.31539701973555
"729","pubpar1",NA
"729","pubpar2",0.666666666666667
"729","loglike",-1.81349418679457
"730","pif",0.29009466599253
"730","pia",0.834786148321315
"730","mua",1.6758975234153
"730","siga",2.2147209976516
"730","mub",2.73625036324623
"730","sigb",6.22382327997029
"730","pubpar1",NA
"730","pubpar2",0.608558387125234
"730","loglike",-1.79335842791153
"731","pif",0.376858783435869
"731","pia",0.906483414611976
"731","mua",0.576737083675035
"731","siga",2.63153822065275
"731","mub",5.58419300228941
"731","sigb",4.4704960804075
"731","pubpar1",NA
"731","pubpar2",0.662425069637338
"731","loglike",-1.81271549892588
"732","pif",0.475684705962467
"732","pia",0.881118397550207
"732","mua",1.73334932681757
"732","siga",2.03570601582533
"732","mub",5.22014265654453
"732","sigb",4.5164596880643
"732","pubpar1",NA
"732","pubpar2",0.666666666666667
"732","loglike",-1.8136118433613
"733","pif",0.386240808177092
"733","pia",0.136025520980874
"733","mua",3.69607054248508
"733","siga",5.07173647173781
"733","mub",1
"733","sigb",2.41168417699993
"733","pubpar1",NA
"733","pubpar2",0.666666666666667
"733","loglike",-1.81289638288468
"734","pif",0.412613250256573
"734","pia",0.907815514713664
"734","mua",0.625509296244568
"734","siga",2.57706773089563
"734","mub",5.98511228967997
"734","sigb",4.27833135598894
"734","pubpar1",NA
"734","pubpar2",0.666666666666667
"734","loglike",-1.8127981878513
"735","pif",0.426484474549814
"735","pia",0.141903251530473
"735","mua",2.53971236707884
"735","siga",5.55028187861356
"735","mub",1.14281782812596
"735","sigb",2.45529245384581
"735","pubpar1",NA
"735","pubpar2",0.666666666666667
"735","loglike",-1.81338031707733
"736","pif",0.339234186057883
"736","pia",0.838244107449296
"736","mua",0.669092835970226
"736","siga",2.51139225103175
"736","mub",1
"736","sigb",5.82097146093414
"736","pubpar1",NA
"736","pubpar2",0.666666666666667
"736","loglike",-1.81322301335494
"737","pif",0.0304618715428901
"737","pia",0.175569691780565
"737","mua",2.02012081538474
"737","siga",5.43259485963731
"737","mub",1
"737","sigb",2.12366964948266
"737","pubpar1",NA
"737","pubpar2",0.599758069630504
"737","loglike",-1.81786012028498
"738","pif",0.377548102909488
"738","pia",0.915019713473677
"738","mua",0.827532632825773
"738","siga",2.61192942417452
"738","mub",5.66054179211521
"738","sigb",4.70287945375137
"738","pubpar1",NA
"738","pubpar2",0.666666666666667
"738","loglike",-1.81278243016536
"739","pif",0.681056546321263
"739","pia",0.930670918904059
"739","mua",1.96342676900908
"739","siga",2.19506697772673
"739","mub",8.12591023798985
"739","sigb",7.25410131322256
"739","pubpar1",NA
"739","pubpar2",0.581163302569173
"739","loglike",-1.77890399415478
"740","pif",0.368578416527415
"740","pia",0.13278306997566
"740","mua",3.96306246170315
"740","siga",4.84680081769609
"740","mub",1.01770655503899
"740","sigb",2.40314831592851
"740","pubpar1",NA
"740","pubpar2",0.666666666666667
"740","loglike",-1.81287621188371
"741","pif",0.513594169626391
"741","pia",0.907385510991365
"741","mua",0.5
"741","siga",2.69578936701465
"741","mub",5.18671171480361
"741","sigb",4.70472747468065
"741","pubpar1",NA
"741","pubpar2",0.643069933495486
"741","loglike",-1.81347578595798
"742","pif",0.167332307280715
"742","pia",0.843650551419658
"742","mua",0.5
"742","siga",2.45252140200617
"742","mub",2.64861632190778
"742","sigb",5.39396160166118
"742","pubpar1",NA
"742","pubpar2",0.666666666666667
"742","loglike",-1.81356263953709
"743","pif",0.0645247857186538
"743","pia",0.849043807860624
"743","mua",0.5
"743","siga",2.51954078425441
"743","mub",1.47008936657479
"743","sigb",5.91786170744884
"743","pubpar1",NA
"743","pubpar2",0.666666666666667
"743","loglike",-1.79127896233863
"744","pif",0.108807567013925
"744","pia",0.931092275866644
"744","mua",0.752456431175887
"744","siga",2.56898331779557
"744","mub",7.5967571309962
"744","sigb",4.81010146295298
"744","pubpar1",NA
"744","pubpar2",0.64615187165676
"744","loglike",-1.78755023692044
"745","pif",0.092179316400814
"745","pia",0.272835206856884
"745","mua",1.42628364205364
"745","siga",4.67023322826906
"745","mub",1.40620269943932
"745","sigb",2.24365162958702
"745","pubpar1",NA
"745","pubpar2",0.584676156843854
"745","loglike",-1.78940298430821
"746","pif",0.00660942052046336
"746","pia",0.166713453701997
"746","mua",0.645854757353325
"746","siga",5.39897273038548
"746","mub",1.09652750722261
"746","sigb",2.24838443744174
"746","pubpar1",NA
"746","pubpar2",0.663730157920022
"746","loglike",-1.78769476018733
"747","pif",0.39746553141661
"747","pia",0.929588607927002
"747","mua",0.607983748440299
"747","siga",2.71497669777449
"747","mub",6.69976355365818
"747","sigb",4.12217923433355
"747","pubpar1",NA
"747","pubpar2",0.666666666666667
"747","loglike",-1.81259444634087
"748","pif",0.444053675980301
"748","pia",0.869479298112519
"748","mua",0.71666953420864
"748","siga",2.64120134108972
"748","mub",2.0807473915724
"748","sigb",5.9372531869943
"748","pubpar1",NA
"748","pubpar2",0.666666666666667
"748","loglike",-1.81349859699421
"749","pif",0.56634722598236
"749","pia",0.216548861596985
"749","mua",1.45937170543415
"749","siga",4.59312853014228
"749","mub",2.15980620925886
"749","sigb",1.48849390265837
"749","pubpar1",NA
"749","pubpar2",0.666666666666667
"749","loglike",-1.79621506745522
"750","pif",0.302191491940666
"750","pia",0.896844924041512
"750","mua",0.968265054962238
"750","siga",2.46811136902603
"750","mub",4.77318387293113
"750","sigb",4.84849155182556
"750","pubpar1",NA
"750","pubpar2",0.666666666666667
"750","loglike",-1.81291108514931
"751","pif",0.356478386561434
"751","pia",0.176848971671561
"751","mua",1.88119309398266
"751","siga",5.41774568943705
"751","mub",1
"751","sigb",2.32879693749178
"751","pubpar1",NA
"751","pubpar2",0.666666666666667
"751","loglike",-1.81322768341714
"752","pif",0.35921439700969
"752","pia",0.840499413778773
"752","mua",0.648432102270426
"752","siga",2.48394600085298
"752","mub",1.13478896130908
"752","sigb",5.72504680901243
"752","pubpar1",NA
"752","pubpar2",0.666666666666667
"752","loglike",-1.81313638615532
"753","pif",0.778503885826917
"753","pia",0.751739472354794
"753","mua",1.54145539007824
"753","siga",1.44954466610697
"753","mub",2.4371591236682
"753","sigb",5.21842150953043
"753","pubpar1",NA
"753","pubpar2",0.333333333333333
"753","loglike",-1.78209301941938
"754","pif",0.313750496497496
"754","pia",0.838770089148711
"754","mua",0.5
"754","siga",2.49016690014096
"754","mub",1
"754","sigb",5.76065495584472
"754","pubpar1",NA
"754","pubpar2",0.666666666666667
"754","loglike",-1.81313228637761
"755","pif",0.494946986057063
"755","pia",0.876234432726149
"755","mua",0.5
"755","siga",2.68271681436344
"755","mub",3.48162147256902
"755","sigb",5.36591194998882
"755","pubpar1",NA
"755","pubpar2",0.666666666666667
"755","loglike",-1.81346287761982
"756","pif",0.396019598203689
"756","pia",0.874584847089796
"756","mua",0.947735786927473
"756","siga",2.48508331309782
"756","mub",3.73448486371454
"756","sigb",5.30265564619491
"756","pubpar1",NA
"756","pubpar2",0.666171654582459
"756","loglike",-1.81297412539163
"757","pif",0.33428898725133
"757","pia",0.820073664029805
"757","mua",0.626211702729794
"757","siga",2.45004698551772
"757","mub",1.1978455964199
"757","sigb",5.60485756291659
"757","pubpar1",NA
"757","pubpar2",0.661227123020669
"757","loglike",-1.81343017163996
"758","pif",0.588220533142904
"758","pia",0.126327895181779
"758","mua",1.65638168101054
"758","siga",6.47308685478257
"758","mub",1.90694625066901
"758","sigb",2.03482722178336
"758","pubpar1",NA
"758","pubpar2",0.5930897188682
"758","loglike",-1.78025540481409
"759","pif",0.321163511195477
"759","pia",0.881872563379782
"759","mua",0.5
"759","siga",2.58390674436776
"759","mub",4.55130093265693
"759","sigb",4.93413603907691
"759","pubpar1",NA
"759","pubpar2",0.666666666666667
"759","loglike",-1.81296918736553
"760","pif",0.219316448487307
"760","pia",0.0591394415197031
"760","mua",3.77031158000145
"760","siga",5.41933400253111
"760","mub",1.0305389377422
"760","sigb",2.47029073706065
"760","pubpar1",NA
"760","pubpar2",0.661148827034485
"760","loglike",-1.79775916532587
"761","pif",0.386013593218446
"761","pia",0.922998530447055
"761","mua",0.798565583302888
"761","siga",2.57434274214157
"761","mub",6.397440069345
"761","sigb",4.29663262036983
"761","pubpar1",NA
"761","pubpar2",0.666666666666667
"761","loglike",-1.81250035337497
"762","pif",0.355459901433446
"762","pia",0.865201361233547
"762","mua",0.5
"762","siga",2.57252475211998
"762","mub",3.76421079316564
"762","sigb",4.90912180017973
"762","pubpar1",NA
"762","pubpar2",0.666666666666667
"762","loglike",-1.81290015559899
"763","pif",0.00828453846740417
"763","pia",0.901023555053255
"763","mua",0.855376581478313
"763","siga",2.81922253819051
"763","mub",1.1109243169257
"763","sigb",6.98143437708594
"763","pubpar1",NA
"763","pubpar2",0.666666666666667
"763","loglike",-1.79524294138381
"764","pif",0.3747150861587
"764","pia",0.957273858535888
"764","mua",0.734492877733394
"764","siga",2.70572869362142
"764","mub",8.47093976972017
"764","sigb",3.47799684912032
"764","pubpar1",NA
"764","pubpar2",0.666666666666667
"764","loglike",-1.81225778740132
"765","pif",0.36551041332713
"765","pia",0.161044943157025
"765","mua",0.5
"765","siga",5.7566513725948
"765","mub",1
"765","sigb",2.38484820710869
"765","pubpar1",NA
"765","pubpar2",0.666666666666667
"765","loglike",-1.8132429658411
"766","pif",0.295259825601562
"766","pia",0.945858550923981
"766","mua",0.5
"766","siga",2.68437536627494
"766","mub",7.879716221521
"766","sigb",3.74520250750954
"766","pubpar1",NA
"766","pubpar2",0.666666666666667
"766","loglike",-1.81251349182767
"767","pif",0.342160463177273
"767","pia",0.838429713619522
"767","mua",0.5
"767","siga",2.50654234477101
"767","mub",1
"767","sigb",5.72851205173777
"767","pubpar1",NA
"767","pubpar2",0.666287190058897
"767","loglike",-1.81314537861935
"768","pif",0.369712423717254
"768","pia",0.969344253008564
"768","mua",0.5
"768","siga",2.82431012370351
"768","mub",9.55526972090876
"768","sigb",3.06053812277738
"768","pubpar1",NA
"768","pubpar2",0.666666666666667
"768","loglike",-1.81238528750115
"769","pif",0.28945970418361
"769","pia",0.160257962484597
"769","mua",1.24129721721849
"769","siga",5.7518251510681
"769","mub",1
"769","sigb",2.35042867200223
"769","pubpar1",NA
"769","pubpar2",0.663991299065969
"769","loglike",-1.81335045518606
"770","pif",0.001
"770","pia",0.854658014511825
"770","mua",0.5
"770","siga",2.41139102148305
"770","mub",1.05555036827889
"770","sigb",5.91314069643014
"770","pubpar1",NA
"770","pubpar2",0.666666666666667
"770","loglike",-1.81426144048736
"771","pif",0.35366756730641
"771","pia",0.938730780753908
"771","mua",1.02865942125253
"771","siga",2.4652938196483
"771","mub",7.48402423125864
"771","sigb",3.81580076403475
"771","pubpar1",NA
"771","pubpar2",0.666666666666667
"771","loglike",-1.81268979793232
"772","pif",0.401572335208449
"772","pia",0.841886521365477
"772","mua",1.15817596276891
"772","siga",2.31665949597273
"772","mub",2.46950875001519
"772","sigb",5.41419997903003
"772","pubpar1",NA
"772","pubpar2",0.663391095825815
"772","loglike",-1.81317415654126
"773","pif",0.28447142200126
"773","pia",0.136146929200808
"773","mua",3.94220614219898
"773","siga",5.45588534627196
"773","mub",1.02574503068405
"773","sigb",2.29754643336738
"773","pubpar1",NA
"773","pubpar2",0.653821697505271
"773","loglike",-1.79012131627887
"774","pif",0.357558559037453
"774","pia",0.879906630570214
"774","mua",0.967619759762819
"774","siga",2.47006504908523
"774","mub",3.86042986678481
"774","sigb",5.25837362331707
"774","pubpar1",NA
"774","pubpar2",0.666666666666667
"774","loglike",-1.81294188843261
"775","pif",0.314387916165655
"775","pia",0.832478229835387
"775","mua",1.1581022892782
"775","siga",2.2674999213475
"775","mub",1.16233278513214
"775","sigb",5.83483010789427
"775","pubpar1",NA
"775","pubpar2",0.666666666666667
"775","loglike",-1.81335036430362
"776","pif",0.323868386677845
"776","pia",0.128309640788593
"776","mua",3.75234201117182
"776","siga",5.15886875675127
"776","mub",1
"776","sigb",2.42954927183304
"776","pubpar1",NA
"776","pubpar2",0.666666666666667
"776","loglike",-1.81294929205314
"777","pif",0.341897147661966
"777","pia",0.131690868063339
"777","mua",3.83131545882334
"777","siga",5.02366132007576
"777","mub",1
"777","sigb",2.40570755236742
"777","pubpar1",NA
"777","pubpar2",0.666666666666667
"777","loglike",-1.81287254204279
"778","pif",0.298351360214094
"778","pia",0.133045217213888
"778","mua",4
"778","siga",4.97849588330786
"778","mub",1
"778","sigb",2.37737669195017
"778","pubpar1",NA
"778","pubpar2",0.666666666666667
"778","loglike",-1.81305616076366
"779","pif",0.001
"779","pia",0.118270431092404
"779","mua",4
"779","siga",5.01562503884604
"779","mub",1
"779","sigb",2.34355765239165
"779","pubpar1",NA
"779","pubpar2",0.666666666666667
"779","loglike",-1.81432119232227
"780","pif",0.362868034275135
"780","pia",0.150069531992582
"780","mua",0.5
"780","siga",5.91224638749093
"780","mub",1.00092834511951
"780","sigb",2.43391713535052
"780","pubpar1",NA
"780","pubpar2",0.66604323097638
"780","loglike",-1.81332599503015
"781","pif",0.291471337129864
"781","pia",0.905851912776577
"781","mua",0.620371601174422
"781","siga",2.53885263306442
"781","mub",5.55668802886503
"781","sigb",5.2425359048964
"781","pubpar1",NA
"781","pubpar2",0.666666666666667
"781","loglike",-1.79542357050033
"782","pif",0.172057766743799
"782","pia",0.104472578878109
"782","mua",2.42633524978411
"782","siga",5.79382161779414
"782","mub",1
"782","sigb",2.40831713462176
"782","pubpar1",NA
"782","pubpar2",0.666666666666667
"782","loglike",-1.79163485697284
"783","pif",0.430635188106751
"783","pia",0.126277164563178
"783","mua",4
"783","siga",5.13108769521051
"783","mub",1
"783","sigb",2.44116603274521
"783","pubpar1",NA
"783","pubpar2",0.665341765855026
"783","loglike",-1.81303749731879
"784","pif",0.374125756084406
"784","pia",0.969942099538389
"784","mua",0.5
"784","siga",2.87020855390229
"784","mub",10
"784","sigb",2.79474101646175
"784","pubpar1",NA
"784","pubpar2",0.666666666666667
"784","loglike",-1.81217100049784
"785","pif",0.0793016141084109
"785","pia",0.204720151482276
"785","mua",0.960732471770456
"785","siga",5.54782730512142
"785","mub",1.3188930804096
"785","sigb",1.76917118396722
"785","pubpar1",NA
"785","pubpar2",0.656546232255314
"785","loglike",-1.78421994408604
"786","pif",0.013872048017892
"786","pia",0.202469355616077
"786","mua",2.91982703806128
"786","siga",4.99188455695409
"786","mub",1.50191801872947
"786","sigb",2.24925253011543
"786","pubpar1",NA
"786","pubpar2",0.656870273708883
"786","loglike",-1.79682777000917
"787","pif",0.167056592869243
"787","pia",0.882548599692648
"787","mua",0.96067157598497
"787","siga",1.94024381604373
"787","mub",4.01936088160547
"787","sigb",4.94157529181731
"787","pubpar1",NA
"787","pubpar2",0.649678700926778
"787","loglike",-1.78934580015353
"788","pif",0.821243327912169
"788","pia",0.99
"788","mua",1.07723694425489
"788","siga",2.35795863865771
"788","mub",1.87554300498395
"788","sigb",5.56226496953071
"788","pubpar1",NA
"788","pubpar2",0.353542149845383
"788","loglike",-1.79542932399489
"789","pif",0.380242817948379
"789","pia",0.13004577568645
"789","mua",3.96820820638273
"789","siga",5.0097476273691
"789","mub",1.27967956224978
"789","sigb",2.34797189650946
"789","pubpar1",NA
"789","pubpar2",0.666666666666667
"789","loglike",-1.81300524479944
"790","pif",0.486319074846958
"790","pia",0.858821287004121
"790","mua",1.68225871755457
"790","siga",2.05322530577428
"790","mub",3.63646175624051
"790","sigb",5.35215635421503
"790","pubpar1",NA
"790","pubpar2",0.640179853137951
"790","loglike",-1.81443034490238
"791","pif",0.333297435952737
"791","pia",0.16998941086215
"791","mua",0.541933665293434
"791","siga",5.90640571621729
"791","mub",1.03791448560274
"791","sigb",2.30188356111241
"791","pubpar1",NA
"791","pubpar2",0.666464744784161
"791","loglike",-1.81333205756523
"792","pif",0.379694492239474
"792","pia",0.859646937158621
"792","mua",0.5
"792","siga",2.5994154389605
"792","mub",1
"792","sigb",5.98138127231687
"792","pubpar1",NA
"792","pubpar2",0.666666666666667
"792","loglike",-1.81325745597633
"793","pif",0.426400884903446
"793","pia",0.846667287609226
"793","mua",0.775801323196928
"793","siga",2.51840652338799
"793","mub",1.09890403091589
"793","sigb",5.86071608836522
"793","pubpar1",NA
"793","pubpar2",0.662119046893336
"793","loglike",-1.81337550013078
"794","pif",0.299700986339156
"794","pia",0.165658998056251
"794","mua",1.09286408159027
"794","siga",5.7743576032902
"794","mub",1.16843955707864
"794","sigb",2.30968410651339
"794","pubpar1",NA
"794","pubpar2",0.666666666666667
"794","loglike",-1.81346872678747
"795","pif",0.342238160564164
"795","pia",0.122047677398431
"795","mua",4
"795","siga",5.03956961361119
"795","mub",1.11055418059409
"795","sigb",2.39290879734385
"795","pubpar1",NA
"795","pubpar2",0.666666666666667
"795","loglike",-1.8129004269206
"796","pif",0.376063484547582
"796","pia",0.887300129685964
"796","mua",1.39773417005718
"796","siga",2.25369759905567
"796","mub",4.27999541593996
"796","sigb",5.18612363203735
"796","pubpar1",NA
"796","pubpar2",0.666666666666667
"796","loglike",-1.81331711929606
"797","pif",0.0322646321517754
"797","pia",0.158725537986684
"797","mua",0.609348373613358
"797","siga",5.76500861650868
"797","mub",1.00851109458173
"797","sigb",2.23227084673974
"797","pubpar1",NA
"797","pubpar2",0.662378539710746
"797","loglike",-1.81439797609367
"798","pif",0.305528323264548
"798","pia",0.915022536510953
"798","mua",0.5
"798","siga",2.66533927374022
"798","mub",5.49155807624956
"798","sigb",5.01815696851819
"798","pubpar1",NA
"798","pubpar2",0.666666666666667
"798","loglike",-1.81322539678102
"799","pif",0.001
"799","pia",0.965244827797757
"799","mua",0.5
"799","siga",2.90190218527903
"799","mub",3.41019394457639
"799","sigb",6.60779481656091
"799","pubpar1",NA
"799","pubpar2",0.666666666666667
"799","loglike",-1.79783286086575
"800","pif",0.331267112254645
"800","pia",0.13031447540362
"800","mua",3.55040700721999
"800","siga",5.14695252312525
"800","mub",1
"800","sigb",2.41326903134843
"800","pubpar1",NA
"800","pubpar2",0.666666666666667
"800","loglike",-1.81293762418559
"801","pif",0.444597305019279
"801","pia",0.207334373608438
"801","mua",3.9175208117007
"801","siga",5.30424778914774
"801","mub",1.53487637413882
"801","sigb",2.37910887108496
"801","pubpar1",NA
"801","pubpar2",0.559061453116173
"801","loglike",-1.79783417585297
"802","pif",0.347336056000832
"802","pia",0.847462476078254
"802","mua",0.5
"802","siga",2.54198430416061
"802","mub",2.73199967647564
"802","sigb",5.26340980040675
"802","pubpar1",NA
"802","pubpar2",0.666666666666667
"802","loglike",-1.81303066699046
"803","pif",0.433488150836175
"803","pia",0.131091016441848
"803","mua",4
"803","siga",4.9116062242273
"803","mub",1.15745229168089
"803","sigb",2.39424479637652
"803","pubpar1",NA
"803","pubpar2",0.666666666666667
"803","loglike",-1.81294277036715
"804","pif",0.374334268565903
"804","pia",0.837272595567572
"804","mua",0.5
"804","siga",2.56282239693535
"804","mub",1
"804","sigb",5.81068752488366
"804","pubpar1",NA
"804","pubpar2",0.666666666666667
"804","loglike",-1.81329755714786
"805","pif",0.370225377902003
"805","pia",0.948960830479554
"805","mua",0.5
"805","siga",2.70792774443936
"805","mub",8.36427243147543
"805","sigb",3.52261326570619
"805","pubpar1",NA
"805","pubpar2",0.666666666666667
"805","loglike",-1.81226193212151
"806","pif",0.419374331604251
"806","pia",0.960965489830112
"806","mua",0.514951618552285
"806","siga",2.77552800068013
"806","mub",9.0493774833772
"806","sigb",3.36755237079475
"806","pubpar1",NA
"806","pubpar2",0.666666666666667
"806","loglike",-1.81203082763481
"807","pif",0.150322943212504
"807","pia",0.111769938035717
"807","mua",0.5
"807","siga",5.50071439263754
"807","mub",1
"807","sigb",2.38245546689634
"807","pubpar1",NA
"807","pubpar2",0.652141770127952
"807","loglike",-1.79118038686091
"808","pif",0.432336609333951
"808","pia",0.140516039511501
"808","mua",4
"808","siga",4.58064604370916
"808","mub",1
"808","sigb",2.3662510249348
"808","pubpar1",NA
"808","pubpar2",0.666666666666667
"808","loglike",-1.81357246806933
"809","pif",0.36365687644928
"809","pia",0.161796505345109
"809","mua",1.58286241683086
"809","siga",5.67470633122902
"809","mub",1.2457534037318
"809","sigb",2.25654514029099
"809","pubpar1",NA
"809","pubpar2",0.666666666666667
"809","loglike",-1.81320269912231
"810","pif",0.378375671016138
"810","pia",0.86890050726214
"810","mua",1.21285540103755
"810","siga",2.39730953156557
"810","mub",1
"810","sigb",6.19359451134859
"810","pubpar1",NA
"810","pubpar2",0.666666666666667
"810","loglike",-1.81352037149866
"811","pif",0.280649906682974
"811","pia",0.133431079484064
"811","mua",3.61047013950319
"811","siga",5.04866031038056
"811","mub",1.0859069588481
"811","sigb",2.35989452854369
"811","pubpar1",NA
"811","pubpar2",0.666666666666667
